match	team	th_skew	pr_skew	pool	r	username	pos	net_worth	kda	ruined	carried	mmr	delta
2024-07-22T22:00:00.000+03:00	RAD	62%	7%	76	L	gantz	1	12941	7/7/3	11%	17%	635 -> 626	-9
2024-07-22T22:00:00.000+03:00	RAD	62%	7%	76	L	kebab	4	8033	3/11/7	29%	17%	452 -> 429	-22
2024-07-22T22:00:00.000+03:00	DIR	62%	7%	76	W	toyota	3	13672	5/3/20	10%	18%	472 -> 487	+14
2024-07-22T22:00:00.000+03:00	DIR	62%	7%	76	W	de	4	11361	9/6/20	22%	20%	419 -> 435	+15
2024-07-22T22:00:00.000+03:00	DIR	62%	7%	76	W	imba	1	18252	15/2/17	3%	27%	589 -> 610	+20
2024-07-22T22:00:00.000+03:00	DIR	62%	7%	76	W	aizlkel	5	8725	6/10/22	57%	17%	404 -> 417	+13
2024-07-22T22:00:00.000+03:00	DIR	62%	7%	76	W	deniska	1	21062	7/2/12	5%	15%	551 -> 563	+11
2024-07-22T21:00:00.000+03:00	DIR	56%	43%	52	L	pizza	5	10525	3/10/28	36%	20%	367 -> 348	-19
2024-07-22T21:00:00.000+03:00	DIR	56%	43%	52	L	kebab	4	18461	8/11/18	24%	18%	464 -> 452	-12
2024-07-22T21:00:00.000+03:00	DIR	56%	43%	52	L	gantz	1	25471	9/6/14	10%	17%	641 -> 635	-5
2024-07-22T21:00:00.000+03:00	DIR	56%	43%	52	L	katokan	2	20336	8/9/15	20%	16%	645 -> 634	-10
2024-07-22T21:00:00.000+03:00	DIR	56%	43%	52	L	toyota	3	20797	16/6/17	7%	27%	477 -> 472	-4
2024-07-22T21:00:00.000+03:00	RAD	56%	43%	52	W	imba	3	21142	10/6/17	8%	21%	578 -> 589	+11
2024-07-22T21:00:00.000+03:00	RAD	56%	43%	52	W	de	4	13186	1/9/35	21%	20%	409 -> 419	+10
2024-07-22T21:00:00.000+03:00	RAD	56%	43%	52	W	fishscale	2	28637	16/6/15	5%	24%	987 -> 1000	+13
2024-07-22T21:00:00.000+03:00	RAD	56%	43%	52	W	deniska	1	32677	12/6/11	6%	18%	541 -> 551	+9
2024-07-22T21:00:00.000+03:00	RAD	56%	43%	52	W	aizlkel	5	12726	2/18/26	57%	15%	395 -> 404	+8
2024-07-21T23:00:00.000+03:00	DIR	57%	565%	79	L	wu3oud	3	10089	4/7/8	12%	22%	523 -> 513	-9
2024-07-21T23:00:00.000+03:00	DIR	57%	565%	79	L	starlight	2	10011	3/5/5	12%	16%	499 -> 489	-9
2024-07-21T23:00:00.000+03:00	DIR	57%	565%	79	L	pizza	4	6784	3/7/10	16%	24%	380 -> 367	-13
2024-07-21T23:00:00.000+03:00	DIR	57%	565%	79	L	de	5	5217	1/10/9	38%	20%	439 -> 409	-30
2024-07-21T23:00:00.000+03:00	DIR	57%	565%	79	L	gantz	1	11626	5/9/4	19%	15%	656 -> 641	-15
2024-07-21T23:00:00.000+03:00	RAD	57%	565%	79	W	yak	3	16239	7/5/16	19%	19%	467 -> 483	+15
2024-07-21T23:00:00.000+03:00	RAD	57%	565%	79	W	fishscale	4	11493	9/4/10	20%	20%	971 -> 987	+16
2024-07-21T23:00:00.000+03:00	RAD	57%	565%	79	W	deniska	1	20472	17/4/4	10%	22%	523 -> 541	+18
2024-07-21T23:00:00.000+03:00	RAD	57%	565%	79	W	bnc	2	14940	5/0/15	0%	21%	484 -> 501	+17
2024-07-21T23:00:00.000+03:00	RAD	57%	565%	79	W	katokan	5	8230	0/5/18	49%	15%	633 -> 645	+12
2024-07-21T22:00:00.000+03:00	RAD	63%	50%	52	L	fishscale	4	17228	5/6/20	14%	23%	979 -> 971	-7
2024-07-21T22:00:00.000+03:00	RAD	63%	50%	52	L	deniska	1	24444	7/4/11	8%	17%	528 -> 523	-4
2024-07-21T22:00:00.000+03:00	RAD	63%	50%	52	L	bnc	2	16949	10/8/5	27%	16%	498 -> 484	-14
2024-07-21T22:00:00.000+03:00	RAD	63%	50%	52	L	toyota	3	16789	9/9/16	23%	22%	489 -> 477	-12
2024-07-21T22:00:00.000+03:00	RAD	63%	50%	52	L	yak	3	19598	6/10/18	25%	19%	480 -> 467	-13
2024-07-21T22:00:00.000+03:00	DIR	63%	50%	52	W	starlight	2	33221	16/6/11	6%	23%	486 -> 499	+12
2024-07-21T22:00:00.000+03:00	DIR	63%	50%	52	W	de	5	15123	2/11/25	34%	17%	430 -> 439	+8
2024-07-21T22:00:00.000+03:00	DIR	63%	50%	52	W	katokan	3	17446	3/5/17	15%	14%	625 -> 633	+7
2024-07-21T22:00:00.000+03:00	DIR	63%	50%	52	W	gantz	3	36725	13/3/22	2%	30%	640 -> 656	+16
2024-07-21T22:00:00.000+03:00	DIR	63%	50%	52	W	pizza	4	16656	3/12/19	41%	14%	373 -> 380	+7
2024-07-21T21:00:00.000+03:00	RAD	54%	2%	92	L	toyota	3	9370	5/7/9	9%	29%	497 -> 489	-8
2024-07-21T21:00:00.000+03:00	RAD	54%	2%	92	L	deniska	1	12947	2/3/1	8%	9%	536 -> 528	-8
2024-07-21T21:00:00.000+03:00	RAD	54%	2%	92	L	katokan	5	5552	1/9/8	26%	22%	650 -> 625	-24
2024-07-21T21:00:00.000+03:00	RAD	54%	2%	92	L	gantz	2	8783	3/7/4	17%	16%	657 -> 640	-16
2024-07-21T21:00:00.000+03:00	RAD	54%	2%	92	L	starlight	4	6071	3/13/6	37%	21%	521 -> 486	-34
2024-07-21T21:00:00.000+03:00	DIR	54%	2%	92	W	fishscale	4	9419	3/4/23	25%	18%	962 -> 979	+17
2024-07-21T21:00:00.000+03:00	DIR	54%	2%	92	W	de	3	13043	10/4/14	16%	19%	412 -> 430	+18
2024-07-21T21:00:00.000+03:00	DIR	54%	2%	92	W	bnc	2	19294	15/0/7	0%	26%	473 -> 498	+24
2024-07-21T21:00:00.000+03:00	DIR	54%	2%	92	W	pizza	5	7897	1/5/16	51%	13%	360 -> 373	+12
2024-07-21T21:00:00.000+03:00	DIR	54%	2%	92	W	yak	1	16366	8/2/19	6%	21%	461 -> 480	+19
2024-07-15T22:00:00.000+03:00	DIR	43%	95%	58	L	katokan	4	15546	3/7/20	16%	20%	659 -> 650	-9
2024-07-15T22:00:00.000+03:00	DIR	43%	95%	58	L	pizza	5	15187	9/14/15	30%	22%	378 -> 360	-17
2024-07-15T22:00:00.000+03:00	DIR	43%	95%	58	L	gantz	1	23444	10/5/10	7%	20%	661 -> 657	-4
2024-07-15T22:00:00.000+03:00	DIR	43%	95%	58	L	starlight	2	16341	4/9/18	23%	16%	535 -> 521	-14
2024-07-15T22:00:00.000+03:00	DIR	43%	95%	58	L	wu3oud	3	22063	8/13/17	21%	20%	536 -> 523	-12
2024-07-15T22:00:00.000+03:00	RAD	43%	95%	58	W	bnc	2	31149	16/6/13	8%	22%	460 -> 473	+13
2024-07-15T22:00:00.000+03:00	RAD	43%	95%	58	W	deniska	1	31494	11/5/14	9%	18%	525 -> 536	+10
2024-07-15T22:00:00.000+03:00	RAD	43%	95%	58	W	aizlkel	5	13835	3/10/25	44%	17%	385 -> 395	+10
2024-07-15T22:00:00.000+03:00	RAD	43%	95%	58	W	imba	3	22107	13/4/15	8%	23%	564 -> 578	+13
2024-07-15T22:00:00.000+03:00	RAD	43%	95%	58	W	toyota	4	18603	4/9/25	29%	17%	487 -> 497	+10
2024-07-15T21:00:00.000+03:00	DIR	56%	105%	56	L	aizlkel	5	12523	4/15/15	40%	18%	408 -> 385	-23
2024-07-15T21:00:00.000+03:00	DIR	56%	105%	56	L	imba	5	17766	11/8/11	10%	27%	570 -> 564	-5
2024-07-15T21:00:00.000+03:00	DIR	56%	105%	56	L	bnc	2	21595	9/9/9	13%	19%	467 -> 460	-7
2024-07-15T21:00:00.000+03:00	DIR	56%	105%	56	L	gantz	1	23937	4/9/12	17%	13%	671 -> 661	-9
2024-07-15T21:00:00.000+03:00	DIR	56%	105%	56	L	toyota	3	17766	7/11/16	18%	21%	497 -> 487	-10
2024-07-15T21:00:00.000+03:00	RAD	56%	105%	56	W	starlight	2	26206	10/8/17	20%	15%	526 -> 535	+8
2024-07-15T21:00:00.000+03:00	RAD	56%	105%	56	W	dimka	5	15949	4/11/26	45%	15%	509 -> 518	+8
2024-07-15T21:00:00.000+03:00	RAD	56%	105%	56	W	fishscale	4	15861	11/5/23	14%	22%	949 -> 962	+12
2024-07-15T21:00:00.000+03:00	RAD	56%	105%	56	W	deniska	1	34874	16/3/22	3%	26%	510 -> 525	+14
2024-07-15T21:00:00.000+03:00	RAD	56%	105%	56	W	wu3oud	3	27464	10/8/26	15%	19%	524 -> 536	+11
2024-07-12T23:00:00.000+03:00	RAD	51%	4%	80	L	imba	1	11674	2/4/6	12%	13%	580 -> 570	-9
2024-07-12T23:00:00.000+03:00	RAD	51%	4%	80	L	katokan	2	10696	5/6/8	11%	22%	669 -> 659	-9
2024-07-12T23:00:00.000+03:00	RAD	51%	4%	80	L	de	5	4938	0/8/12	36%	21%	441 -> 412	-29
2024-07-12T23:00:00.000+03:00	RAD	51%	4%	80	L	pizza	4	7104	4/9/9	25%	23%	399 -> 378	-20
2024-07-12T23:00:00.000+03:00	RAD	51%	4%	80	L	toyota	3	11381	2/6/8	13%	18%	508 -> 497	-10
2024-07-12T23:00:00.000+03:00	DIR	51%	4%	80	W	gantz	1	20850	12/3/12	9%	22%	653 -> 671	+17
2024-07-12T23:00:00.000+03:00	DIR	51%	4%	80	W	shu_bert	2	15595	10/2/11	8%	22%	510 -> 528	+17
2024-07-12T23:00:00.000+03:00	DIR	51%	4%	80	W	deniska	3	17529	6/1/15	3%	23%	491 -> 510	+19
2024-07-12T23:00:00.000+03:00	DIR	51%	4%	80	W	aizlkel	4	10248	4/4/8	43%	13%	398 -> 408	+10
2024-07-12T23:00:00.000+03:00	DIR	51%	4%	80	W	kebab	5	11759	1/5/23	34%	18%	450 -> 464	+14
2024-07-12T21:00:00.000+03:00	DIR	47%	5%	76	L	starlight	2	10174	1/9/7	48%	9%	564 -> 526	-37
2024-07-12T21:00:00.000+03:00	DIR	47%	5%	76	L	imba	3	12483	3/6/8	15%	15%	592 -> 580	-12
2024-07-12T21:00:00.000+03:00	DIR	47%	5%	76	L	deniska	1	23205	13/3/3	2%	27%	493 -> 491	-1
2024-07-12T21:00:00.000+03:00	DIR	47%	5%	76	L	wu3oud	4	10649	6/8/11	16%	22%	537 -> 524	-12
2024-07-12T21:00:00.000+03:00	DIR	47%	5%	76	L	de	5	8312	4/7/17	16%	25%	454 -> 441	-12
2024-07-12T21:00:00.000+03:00	RAD	47%	5%	76	W	pizza	5	12384	6/10/18	37%	20%	383 -> 399	+16
2024-07-12T21:00:00.000+03:00	RAD	47%	5%	76	W	gantz	1	21506	5/3/16	7%	18%	639 -> 653	+14
2024-07-12T21:00:00.000+03:00	RAD	47%	5%	76	W	abuser	2	17819	13/3/12	5%	27%	499 -> 521	+21
2024-07-12T21:00:00.000+03:00	RAD	47%	5%	76	W	aizlkel	4	10943	0/5/17	29%	15%	386 -> 398	+11
2024-07-12T21:00:00.000+03:00	RAD	47%	5%	76	W	toyota	3	17649	9/6/6	19%	17%	495 -> 508	+13
2024-07-11T23:00:00.000+03:00	RAD	46%	31%	54	L	pizza	5	9439	0/15/19	57%	14%	414 -> 383	-30
2024-07-11T23:00:00.000+03:00	RAD	46%	31%	54	L	deniska	1	23597	12/6/11	5%	21%	496 -> 493	-3
2024-07-11T23:00:00.000+03:00	RAD	46%	31%	54	L	yak	2	18219	8/8/18	10%	20%	467 -> 461	-5
2024-07-11T23:00:00.000+03:00	RAD	46%	31%	54	L	starlight	3	14566	3/10/17	22%	15%	576 -> 564	-12
2024-07-11T23:00:00.000+03:00	RAD	46%	31%	54	L	imba	4	16173	10/3/14	3%	28%	594 -> 592	-1
2024-07-11T23:00:00.000+03:00	DIR	46%	31%	54	W	poopy	2	17963	3/7/17	23%	13%	530 -> 537	+7
2024-07-11T23:00:00.000+03:00	DIR	46%	31%	54	W	wu3oud	5	12703	0/7/19	30%	14%	529 -> 537	+7
2024-07-11T23:00:00.000+03:00	DIR	46%	31%	54	W	gantz	1	29378	23/4/9	3%	31%	622 -> 639	+17
2024-07-11T23:00:00.000+03:00	DIR	46%	31%	54	W	aizlkel	4	12648	11/9/16	26%	21%	375 -> 386	+11
2024-07-11T23:00:00.000+03:00	DIR	46%	31%	54	W	katokan	3	17959	4/7/25	16%	19%	658 -> 669	+10
2024-07-11T22:00:00.000+03:00	DIR	43%	77%	56	L	pizza	5	17201	8/15/23	24%	21%	428 -> 414	-13
2024-07-11T22:00:00.000+03:00	DIR	43%	77%	56	L	deniska	1	31966	21/9/13	6%	28%	500 -> 496	-3
2024-07-11T22:00:00.000+03:00	DIR	43%	77%	56	L	katokan	2	21176	8/8/19	11%	19%	665 -> 658	-6
2024-07-11T22:00:00.000+03:00	DIR	43%	77%	56	L	wu3oud	4	17181	1/11/27	22%	17%	542 -> 529	-12
2024-07-11T22:00:00.000+03:00	DIR	43%	77%	56	L	starlight	3	17202	3/12/15	34%	12%	595 -> 576	-19
2024-07-11T22:00:00.000+03:00	RAD	43%	77%	56	W	gantz	1	26760	8/4/25	6%	19%	611 -> 622	+11
2024-07-11T22:00:00.000+03:00	RAD	43%	77%	56	W	aizlkel	5	16653	5/12/22	39%	15%	366 -> 375	+8
2024-07-11T22:00:00.000+03:00	RAD	43%	77%	56	W	de	5	15209	15/9/21	20%	23%	440 -> 454	+13
2024-07-11T22:00:00.000+03:00	RAD	43%	77%	56	W	kebab	3	21275	10/13/26	27%	18%	439 -> 450	+10
2024-07-11T22:00:00.000+03:00	RAD	43%	77%	56	W	poopy	2	31007	14/5/18	6%	21%	518 -> 530	+12
2024-07-07T23:00:00.000+03:00	RAD	48%	29%	55	L	katokan	3	19482	8/5/10	5%	22%	668 -> 665	-3
2024-07-07T23:00:00.000+03:00	RAD	48%	29%	55	L	aizlkel	5	11699	2/13/14	35%	16%	386 -> 366	-19
2024-07-07T23:00:00.000+03:00	RAD	48%	29%	55	L	imba	1	23747	11/6/7	6%	21%	598 -> 594	-3
2024-07-07T23:00:00.000+03:00	RAD	48%	29%	55	L	bnc	2	22284	11/7/8	7%	22%	472 -> 467	-4
2024-07-07T23:00:00.000+03:00	RAD	48%	29%	55	L	de	4	9902	2/14/17	44%	16%	465 -> 440	-24
2024-07-07T23:00:00.000+03:00	DIR	48%	29%	55	W	starlight	2	27585	13/5/13	10%	20%	584 -> 595	+11
2024-07-07T23:00:00.000+03:00	DIR	48%	29%	55	W	rupich	4	20160	2/10/25	36%	15%	547 -> 556	+8
2024-07-07T23:00:00.000+03:00	DIR	48%	29%	55	W	gantz	1	26794	9/5/12	13%	15%	603 -> 611	+8
2024-07-07T23:00:00.000+03:00	DIR	48%	29%	55	W	toyota	3	24370	15/5/26	7%	29%	479 -> 495	+16
2024-07-07T23:00:00.000+03:00	DIR	48%	29%	55	W	zikat	5	15629	6/9/27	31%	20%	490 -> 502	+11
2024-07-07T22:00:00.000+03:00	DIR	45%	50%	50	L	zikat	4	21517	2/8/23	17%	15%	500 -> 490	-9
2024-07-07T22:00:00.000+03:00	DIR	45%	50%	50	L	katokan	2	27117	9/5/25	6%	23%	671 -> 668	-3
2024-07-07T22:00:00.000+03:00	DIR	45%	50%	50	L	de	5	11743	2/13/28	49%	17%	490 -> 465	-24
2024-07-07T22:00:00.000+03:00	DIR	45%	50%	50	L	bnc	3	25916	8/10/19	16%	17%	480 -> 472	-8
2024-07-07T22:00:00.000+03:00	DIR	45%	50%	50	L	gantz	1	31554	24/11/11	10%	25%	608 -> 603	-5
2024-07-07T22:00:00.000+03:00	RAD	45%	50%	50	W	starlight	2	31732	14/9/26	9%	26%	571 -> 584	+13
2024-07-07T22:00:00.000+03:00	RAD	45%	50%	50	W	toyota	1	39698	9/4/17	4%	19%	469 -> 479	+10
2024-07-07T22:00:00.000+03:00	RAD	45%	50%	50	W	aizlkel	5	16224	7/13/17	42%	17%	377 -> 386	+8
2024-07-07T22:00:00.000+03:00	RAD	45%	50%	50	W	rupich	3	25350	8/14/15	33%	15%	540 -> 547	+7
2024-07-07T22:00:00.000+03:00	RAD	45%	50%	50	W	imba	4	28152	6/6/23	9%	21%	587 -> 598	+10
2024-07-06T23:30:00.000+03:00	DIR	45%	135%	62	L	fishscale	2	17051	9/5/7	6%	25%	953 -> 949	-3
2024-07-06T23:30:00.000+03:00	DIR	45%	135%	62	L	starlight	1	13929	4/6/10	13%	16%	579 -> 571	-8
2024-07-06T23:30:00.000+03:00	DIR	45%	135%	62	L	kebab	3	10697	3/6/4	21%	13%	453 -> 439	-13
2024-07-06T23:30:00.000+03:00	DIR	45%	135%	62	L	mugiwara	4	8067	4/8/12	23%	22%	448 -> 434	-14
2024-07-06T23:30:00.000+03:00	DIR	45%	135%	62	L	aizlkel	5	7621	4/11/11	35%	21%	399 -> 377	-21
2024-07-06T23:30:00.000+03:00	RAD	45%	135%	62	W	katokan	2	14695	6/6/13	20%	16%	661 -> 671	+10
2024-07-06T23:30:00.000+03:00	RAD	45%	135%	62	W	gantz	1	27045	12/0/10	0%	28%	590 -> 608	+17
2024-07-06T23:30:00.000+03:00	RAD	45%	135%	62	W	pizza	4	11295	2/7/21	28%	17%	417 -> 428	+11
2024-07-06T23:30:00.000+03:00	RAD	45%	135%	62	W	toyota	3	15761	2/7/21	21%	16%	458 -> 469	+10
2024-07-06T23:30:00.000+03:00	RAD	45%	135%	62	W	de	5	10614	9/8/12	29%	20%	477 -> 490	+13
2024-07-06T22:20:00.000+03:00	DIR	43%	96%	58	L	fishscale	2	25610	11/6/11	7%	24%	957 -> 953	-4
2024-07-06T22:20:00.000+03:00	DIR	43%	96%	58	L	jumays	3	16482	11/9/4	21%	19%	500 -> 487	-12
2024-07-06T22:20:00.000+03:00	DIR	43%	96%	58	L	mugiwara	1	19319	3/8/22	16%	18%	458 -> 448	-9
2024-07-06T22:20:00.000+03:00	DIR	43%	96%	58	L	aizlkel	4	13963	3/10/21	26%	20%	414 -> 399	-15
2024-07-06T22:20:00.000+03:00	DIR	43%	96%	58	L	voopvoop	5	11885	0/8/19	28%	17%	483 -> 466	-16
2024-07-06T22:20:00.000+03:00	RAD	43%	96%	58	W	gantz	1	30772	18/4/10	5%	25%	575 -> 590	+14
2024-07-06T22:20:00.000+03:00	RAD	43%	96%	58	W	kebab	3	22569	11/5/17	10%	22%	439 -> 453	+13
2024-07-06T22:20:00.000+03:00	RAD	43%	96%	58	W	de	5	13501	4/7/22	30%	18%	466 -> 477	+11
2024-07-06T22:20:00.000+03:00	RAD	43%	96%	58	W	pizza	4	16906	0/8/21	39%	13%	409 -> 417	+7
2024-07-06T22:20:00.000+03:00	RAD	43%	96%	58	W	starlight	2	21608	7/5/21	13%	19%	567 -> 579	+11
2024-07-06T21:30:00.000+03:00	DIR	42%	180%	66	L	voopvoop	5	7447	1/6/7	24%	18%	500 -> 483	-16
2024-07-06T21:30:00.000+03:00	DIR	42%	180%	66	L	fishscale	2	15319	5/2/10	2%	28%	959 -> 957	-1
2024-07-06T21:30:00.000+03:00	DIR	42%	180%	66	L	aizlkel	3	9757	4/7/7	20%	19%	428 -> 414	-13
2024-07-06T21:30:00.000+03:00	DIR	42%	180%	66	L	pizza	4	7653	6/10/7	31%	23%	430 -> 409	-20
2024-07-06T21:30:00.000+03:00	DIR	42%	180%	66	L	jumays	1	10233	0/4/8	20%	10%	514 -> 500	-14
2024-07-06T21:30:00.000+03:00	RAD	42%	180%	66	W	starlight	2	15987	9/4/3	14%	17%	556 -> 567	+11
2024-07-06T21:30:00.000+03:00	RAD	42%	180%	66	W	gantz	1	21385	11/0/8	0%	28%	556 -> 575	+19
2024-07-06T21:30:00.000+03:00	RAD	42%	180%	66	W	kebab	3	13372	2/6/9	38%	11%	431 -> 439	+7
2024-07-06T21:30:00.000+03:00	RAD	42%	180%	66	W	mugiwara	4	9617	2/5/14	31%	16%	447 -> 458	+11
2024-07-06T21:30:00.000+03:00	RAD	42%	180%	66	W	de	5	10016	5/4/17	16%	25%	449 -> 466	+16
2024-07-04T23:16:00.000+03:00	DIR	47%	56%	51	L	aizlkel	5	18961	8/16/15	45%	16%	451 -> 428	-23
2024-07-04T23:16:00.000+03:00	DIR	47%	56%	51	L	toyota	3	24307	9/11/17	22%	17%	470 -> 458	-11
2024-07-04T23:16:00.000+03:00	DIR	47%	56%	51	L	poopy	4	29493	12/5/23	5%	27%	520 -> 518	-2
2024-07-04T23:16:00.000+03:00	DIR	47%	56%	51	L	starlight	2	28918	6/13/28	21%	18%	567 -> 556	-11
2024-07-04T23:16:00.000+03:00	DIR	47%	56%	51	L	imba	1	42536	11/5/16	5%	20%	589 -> 587	-2
2024-07-04T23:16:00.000+03:00	RAD	47%	56%	51	W	gantz	1	31651	16/9/9	17%	18%	547 -> 556	+9
2024-07-04T23:16:00.000+03:00	RAD	47%	56%	51	W	de	5	21507	7/12/22	33%	18%	439 -> 449	+9
2024-07-04T23:16:00.000+03:00	RAD	47%	56%	51	W	bnc	4	29961	11/7/17	12%	21%	469 -> 480	+10
2024-07-04T23:16:00.000+03:00	RAD	47%	56%	51	W	kebab	4	27260	6/12/24	27%	17%	422 -> 431	+9
2024-07-04T23:16:00.000+03:00	RAD	47%	56%	51	W	katokan	2	36456	8/7/34	8%	24%	649 -> 661	+12
2024-07-04T22:10:00.000+03:00	DIR	51%	53%	50	L	bnc	1	19886	8/3/6	6%	17%	473 -> 469	-3
2024-07-04T22:10:00.000+03:00	DIR	51%	53%	50	L	toyota	3	16830	5/5/16	11%	21%	476 -> 470	-5
2024-07-04T22:10:00.000+03:00	DIR	51%	53%	50	L	aizlkel	4	12936	2/10/16	38%	16%	470 -> 451	-19
2024-07-04T22:10:00.000+03:00	DIR	51%	53%	50	L	de	5	9335	3/9/16	40%	18%	460 -> 439	-20
2024-07-04T22:10:00.000+03:00	DIR	51%	53%	50	L	katokan	2	18247	10/2/10	3%	26%	650 -> 649	-1
2024-07-04T22:10:00.000+03:00	RAD	51%	53%	50	W	pizza	5	11784	0/6/18	30%	18%	420 -> 430	+9
2024-07-04T22:10:00.000+03:00	RAD	51%	53%	50	W	imba	3	18809	8/6/10	16%	20%	579 -> 589	+10
2024-07-04T22:10:00.000+03:00	RAD	51%	53%	50	W	starlight	1	33810	8/2/12	2%	24%	555 -> 567	+12
2024-07-04T22:10:00.000+03:00	RAD	51%	53%	50	W	poopy	4	13389	3/7/16	29%	19%	511 -> 520	+9
2024-07-04T22:10:00.000+03:00	RAD	51%	53%	50	W	gantz	2	21135	8/7/7	20%	17%	538 -> 547	+8
2024-07-03T23:20:00.000+03:00	DIR	46%	133%	61	L	bnc	4	12704	5/12/15	22%	16%	487 -> 473	-13
2024-07-03T23:20:00.000+03:00	DIR	46%	133%	61	L	pizza	5	8096	0/14/24	41%	16%	446 -> 420	-25
2024-07-03T23:20:00.000+03:00	DIR	46%	133%	61	L	katokan	3	16735	3/9/21	12%	17%	658 -> 650	-7
2024-07-03T23:20:00.000+03:00	DIR	46%	133%	61	L	yak	2	15100	4/13/18	23%	14%	481 -> 467	-14
2024-07-03T23:20:00.000+03:00	DIR	46%	133%	61	L	imba	1	25316	20/2/6	0%	34%	579 -> 579	0
2024-07-03T23:20:00.000+03:00	RAD	46%	133%	61	W	gantz	1	27004	11/5/13	8%	17%	527 -> 538	+10
2024-07-03T23:20:00.000+03:00	RAD	46%	133%	61	W	de	5	11085	4/8/23	32%	17%	449 -> 460	+10
2024-07-03T23:20:00.000+03:00	RAD	46%	133%	61	W	starlight	2	25975	11/7/17	11%	18%	543 -> 555	+11
2024-07-03T23:20:00.000+03:00	RAD	46%	133%	61	W	wu3oud	3	27141	23/4/12	3%	31%	523 -> 542	+19
2024-07-03T23:20:00.000+03:00	RAD	46%	133%	61	W	kebab	4	11408	1/9/25	43%	14%	413 -> 422	+9
2024-07-03T22:40:00.000+03:00	RAD	55%	0%	100	L	yak	3	9636	1/9/5	13%	20%	494 -> 481	-13
2024-07-03T22:40:00.000+03:00	RAD	55%	0%	100	L	bnc	4	4545	0/8/4	26%	19%	513 -> 487	-26
2024-07-03T22:40:00.000+03:00	RAD	55%	0%	100	L	pizza	5	6589	3/11/3	16%	28%	463 -> 446	-16
2024-07-03T22:40:00.000+03:00	RAD	55%	0%	100	L	poopy	2	6821	0/8/2	35%	9%	546 -> 511	-35
2024-07-03T22:40:00.000+03:00	RAD	55%	0%	100	L	imba	1	9369	4/6/3	8%	22%	588 -> 579	-8
2024-07-03T22:40:00.000+03:00	DIR	55%	0%	100	W	kebab	4	9538	1/3/21	45%	15%	398 -> 413	+15
2024-07-03T22:40:00.000+03:00	DIR	55%	0%	100	W	de	5	10944	9/4/23	33%	23%	425 -> 449	+23
2024-07-03T22:40:00.000+03:00	DIR	55%	0%	100	W	starlight	2	16244	8/1/9	7%	17%	526 -> 543	+17
2024-07-03T22:40:00.000+03:00	DIR	55%	0%	100	W	wu3oud	3	13783	12/2/14	13%	23%	500 -> 523	+23
2024-07-03T22:40:00.000+03:00	DIR	55%	0%	100	W	gantz	1	20156	12/0/8	0%	20%	506 -> 527	+20
2024-07-03T21:40:00.000+03:00	DIR	51%	200%	65	L	de	5	6271	2/11/12	47%	21%	456 -> 425	-30
2024-07-03T21:40:00.000+03:00	DIR	51%	200%	65	L	imba	4	8804	1/3/10	9%	21%	594 -> 588	-6
2024-07-03T21:40:00.000+03:00	DIR	51%	200%	65	L	kebab	1	14231	7/7/4	15%	18%	408 -> 398	-10
2024-07-03T21:40:00.000+03:00	DIR	51%	200%	65	L	sokoloff	2	12525	6/6/6	13%	20%	500 -> 491	-8
2024-07-03T21:40:00.000+03:00	DIR	51%	200%	65	L	jumays	3	12049	1/5/9	14%	16%	523 -> 514	-9
2024-07-03T21:40:00.000+03:00	RAD	51%	200%	65	W	starlight	2	23358	12/4/8	15%	21%	512 -> 526	+14
2024-07-03T21:40:00.000+03:00	RAD	51%	200%	65	W	poopy	3	17775	6/5/17	27%	19%	533 -> 546	+13
2024-07-03T21:40:00.000+03:00	RAD	51%	200%	65	W	pizza	5	13121	5/5/22	31%	23%	447 -> 463	+15
2024-07-03T21:40:00.000+03:00	RAD	51%	200%	65	W	gantz	1	22100	9/3/3	18%	14%	497 -> 506	+9
2024-07-03T21:40:00.000+03:00	RAD	51%	200%	65	W	bnc	4	12796	0/1/18	7%	20%	500 -> 513	+13
2024-03-17T01:17:00.000+03:00	RAD	59%	14%	66	L	sobolew	1	18706	6/6/4	12%	16%	559 -> 550	-8
2024-03-17T01:17:00.000+03:00	RAD	59%	14%	66	L	palec	4	8800	3/10/9	38%	19%	391 -> 365	-25
2024-03-17T01:17:00.000+03:00	RAD	59%	14%	66	L	fishscale	2	24801	6/5/6	6%	21%	963 -> 959	-4
2024-03-17T01:17:00.000+03:00	RAD	59%	14%	66	L	de	3	13761	5/9/11	18%	23%	469 -> 456	-12
2024-03-17T01:17:00.000+03:00	RAD	59%	14%	66	L	pizza	5	9684	0/7/12	23%	19%	463 -> 447	-15
2024-03-17T01:17:00.000+03:00	DIR	59%	14%	66	W	durila	1	30916	5/3/12	14%	13%	518 -> 527	+9
2024-03-17T01:17:00.000+03:00	DIR	59%	14%	66	W	gantz	3	20275	9/5/17	24%	21%	483 -> 497	+14
2024-03-17T01:17:00.000+03:00	DIR	59%	14%	66	W	heart	5	14187	6/4/17	27%	21%	445 -> 460	+14
2024-03-17T01:17:00.000+03:00	DIR	59%	14%	66	W	ginecolog	4	18488	4/3/21	15%	21%	526 -> 540	+14
2024-03-17T01:17:00.000+03:00	DIR	59%	14%	66	W	starlight	2	27847	13/5/11	17%	21%	497 -> 512	+14
